1.827	-0.275
1.830	-0.275
1.833	-0.275
1.836	-0.285
1.839	-0.285
1.842	-0.270
1.845	-0.265
1.848	-0.270
1.851	-0.275
1.854	-0.285
1.857	-0.280
1.860	-0.265
1.863	-0.265
1.866	-0.275
1.869	-0.270
1.872	-0.275
1.875	-0.275
1.878	-0.275
1.881	-0.260
1.884	-0.265
1.887	-0.275
1.890	-0.285
1.893	-0.280
1.896	-0.280
1.899	-0.260
1.902	-0.270
1.905	-0.275
1.908	-0.280
1.911	-0.280
1.914	-0.270
1.917	-0.255
1.920	-0.225
1.923	-0.235
1.926	-0.245
1.929	-0.240
1.932	-0.220
1.935	-0.210
1.938	-0.215
1.941	-0.220
1.944	-0.225
1.947	-0.235
1.950	-0.230
1.953	-0.220
1.956	-0.190
1.959	-0.180
1.962	-0.185
1.965	-0.150
1.968	-0.115
1.971	-0.105
1.974	-0.100
1.977	-0.125
1.980	-0.150
1.983	-0.155
1.986	-0.150
1.989	-0.160
1.992	-0.175
1.995	-0.185
1.998	-0.200
2.001	-0.190
2.004	-0.190
2.007	-0.180
2.010	-0.195
2.013	-0.210
2.016	-0.225
2.019	-0.220
2.022	-0.225
2.025	-0.240
2.028	-0.240
2.031	-0.260
2.034	-0.290
2.037	-0.285
2.040	-0.280
2.043	-0.265
2.046	-0.275
2.049	-0.295
2.052	-0.305
2.055	-0.295
2.058	-0.290
2.061	-0.275
2.064	-0.285
2.067	-0.295
2.070	-0.305
2.073	-0.320
2.076	-0.305
2.079	-0.295
2.082	-0.300
2.085	-0.305
2.088	-0.305
2.091	-0.295
2.094	-0.285
2.097	-0.290
2.100	-0.310
2.103	-0.340
2.106	-0.370
2.109	-0.365
2.112	-0.290
2.115	-0.150
2.118	0.065
2.121	0.295
2.124	0.540
2.127	0.840
2.130	1.085
2.133	1.165
2.136	1.040
2.139	0.765
2.142	0.480
2.145	0.220
2.148	0.015
2.151	-0.080
2.154	-0.115
2.157	-0.185
2.160	-0.235
2.163	-0.245
2.166	-0.235
2.169	-0.240
2.172	-0.260
2.175	-0.300
2.178	-0.345
2.181	-0.350
2.184	-0.365
2.187	-0.350
2.190	-0.365
2.193	-0.375
2.196	-0.390
2.199	-0.375
2.202	-0.370
2.205	-0.370
2.208	-0.375
2.211	-0.385
2.214	-0.390
2.217	-0.395
2.220	-0.400
2.223	-0.390
2.226	-0.390
2.229	-0.400
2.232	-0.400
2.235	-0.390
2.238	-0.385
2.241	-0.385
2.244	-0.385
2.247	-0.395
2.250	-0.410
2.253	-0.400
2.256	-0.390
2.259	-0.385
2.262	-0.395
2.265	-0.395
2.268	-0.405
2.271	-0.405
2.274	-0.390
2.277	-0.380
2.280	-0.380
2.283	-0.395
2.286	-0.400
2.289	-0.410
2.292	-0.390
2.295	-0.385
2.298	-0.375
2.301	-0.385
2.304	-0.395
2.307	-0.395
2.310	-0.390
2.313	-0.380
2.316	-0.385
2.319	-0.390
2.322	-0.395
2.325	-0.385
2.328	-0.375
2.331	-0.365
2.334	-0.365
2.337	-0.370
2.340	-0.370
2.343	-0.365
2.346	-0.350
2.349	-0.340
2.352	-0.345
2.355	-0.345
2.358	-0.360
2.361	-0.350
2.364	-0.320
2.367	-0.305
2.370	-0.290
2.373	-0.300
2.376	-0.290
2.379	-0.295
2.382	-0.280
2.385	-0.255
2.388	-0.235
2.391	-0.245
2.394	-0.245
2.397	-0.235
2.400	-0.225
2.403	-0.205
2.406	-0.180
2.409	-0.180
2.412	-0.190
2.415	-0.170
2.418	-0.155
2.421	-0.145
2.424	-0.140
2.427	-0.150
2.430	-0.140
2.433	-0.145
2.436	-0.135
2.439	-0.110
2.442	-0.130
2.445	-0.125
2.448	-0.130
2.451	-0.135
2.454	-0.120
2.457	-0.120
2.460	-0.120
2.463	-0.145
2.466	-0.165
2.469	-0.170
2.472	-0.175
2.475	-0.175
2.478	-0.190
2.481	-0.215
2.484	-0.225
2.487	-0.235
2.490	-0.250
2.493	-0.245
2.496	-0.265
2.499	-0.270
2.502	-0.295
2.505	-0.315
2.508	-0.305
2.511	-0.295
2.514	-0.300
2.517	-0.315
2.520	-0.325
2.523	-0.325
2.526	-0.325
2.529	-0.325
2.532	-0.330
2.535	-0.340
2.538	-0.355
2.541	-0.360
2.544	-0.350
2.547	-0.335
2.550	-0.355
2.553	-0.360
2.556	-0.365
2.559	-0.365
2.562	-0.345
2.565	-0.350
2.568	-0.360
2.571	-0.360
2.574	-0.355
2.577	-0.350
2.580	-0.345
2.583	-0.335
2.586	-0.345
2.589	-0.365
2.592	-0.375
2.595	-0.365
2.598	-0.350
2.601	-0.355
2.604	-0.345
2.607	-0.350
2.610	-0.350
2.613	-0.355
2.616	-0.345
2.619	-0.330
2.622	-0.325
2.625	-0.330
2.628	-0.350
2.631	-0.350
2.634	-0.350
2.637	-0.340
2.640	-0.340
2.643	-0.350
2.646	-0.355
2.649	-0.345
2.652	-0.335
2.655	-0.330
2.658	-0.340
2.661	-0.340
2.664	-0.350
2.667	-0.340
2.670	-0.325
2.673	-0.325
2.676	-0.320
2.679	-0.340
2.682	-0.355
2.685	-0.360
2.688	-0.355
2.691	-0.345
2.694	-0.330
2.697	-0.335
2.700	-0.345
2.703	-0.345
2.706	-0.350
2.709	-0.330
2.712	-0.330
2.715	-0.345
2.718	-0.345
2.721	-0.350
2.724	-0.340
2.727	-0.345
2.730	-0.345
2.733	-0.345
2.736	-0.350
2.739	-0.345
2.742	-0.345
2.745	-0.335
2.748	-0.355
2.751	-0.360
2.754	-0.365
2.757	-0.365
2.760	-0.360
2.763	-0.350
2.766	-0.355
2.769	-0.355
2.772	-0.355
2.775	-0.350
2.778	-0.345
2.781	-0.340
2.784	-0.355
2.787	-0.370
2.790	-0.380
2.793	-0.380
2.796	-0.375
2.799	-0.365
2.802	-0.360
2.805	-0.355
2.808	-0.355
2.811	-0.365
2.814	-0.365
2.817	-0.345
2.820	-0.340
2.823	-0.360
2.826	-0.385
2.829	-0.380
2.832	-0.360
2.835	-0.345
2.838	-0.345
2.841	-0.365
2.844	-0.375
2.847	-0.385
2.850	-0.355
2.853	-0.350
2.856	-0.350
2.859	-0.360
2.862	-0.370
2.865	-0.370
2.868	-0.355
2.871	-0.350
2.874	-0.350
2.877	-0.365
2.880	-0.365
2.883	-0.360
2.886	-0.335
2.889	-0.325
2.892	-0.330
2.895	-0.325
2.898	-0.330
2.901	-0.315
2.904	-0.305
2.907	-0.310
2.910	-0.320
2.913	-0.325
2.916	-0.320
2.919	-0.310
2.922	-0.280
2.925	-0.265
2.928	-0.245
2.931	-0.240
2.934	-0.230
2.937	-0.230
2.940	-0.225
2.943	-0.220
2.946	-0.235
2.949	-0.250
2.952	-0.265
2.955	-0.275
2.958	-0.255
2.961	-0.260
2.964	-0.255
2.967	-0.270
2.970	-0.300
2.973	-0.315
2.976	-0.315
2.979	-0.320
2.982	-0.325
2.985	-0.335
2.988	-0.355
2.991	-0.365
2.994	-0.365
2.997	-0.380
3.000	-0.390
3.003	-0.400
3.006	-0.395
3.009	-0.380
3.012	-0.375
3.015	-0.385
3.018	-0.415
3.021	-0.420
3.024	-0.420
3.027	-0.425
3.030	-0.415
3.033	-0.405
3.036	-0.410
3.039	-0.425
3.042	-0.430
3.045	-0.410
3.048	-0.395
3.051	-0.400
3.054	-0.420
3.057	-0.425
3.060	-0.435
3.063	-0.450
3.066	-0.455
3.069	-0.465
3.072	-0.450
3.075	-0.410
3.078	-0.265
3.081	-0.025
3.084	0.205
3.087	0.460
3.090	0.715
3.093	0.975
3.096	1.095
3.099	1.010
3.102	0.755
3.105	0.460
3.108	0.190
3.111	-0.050
3.114	-0.185
3.117	-0.225
3.120	-0.250
3.123	-0.280
3.126	-0.325
3.129	-0.350
3.132	-0.355
3.135	-0.350
3.138	-0.365
3.141	-0.385
3.144	-0.425
3.147	-0.445
3.150	-0.445
3.153	-0.455
3.156	-0.450
3.159	-0.455
3.162	-0.480
3.165	-0.495
3.168	-0.485
3.171	-0.475
3.174	-0.470
3.177	-0.470
3.180	-0.480
3.183	-0.505
3.186	-0.500
3.189	-0.490
3.192	-0.480
3.195	-0.495
3.198	-0.500
3.201	-0.490
3.204	-0.490
3.207	-0.475
3.210	-0.465
3.213	-0.475
3.216	-0.475
3.219	-0.485
3.222	-0.490
3.225	-0.480
3.228	-0.475
3.231	-0.465
3.234	-0.475
3.237	-0.490
3.240	-0.475
3.243	-0.465
3.246	-0.475
3.249	-0.485
3.252	-0.485
3.255	-0.485
3.258	-0.475
3.261	-0.470
3.264	-0.465
3.267	-0.475
3.270	-0.475
3.273	-0.480
3.276	-0.470
3.279	-0.475
3.282	-0.460
3.285	-0.460
3.288	-0.465
3.291	-0.485
3.294	-0.475
3.297	-0.470
3.300	-0.455
3.303	-0.465
3.306	-0.455
3.309	-0.460
3.312	-0.460
3.315	-0.455
3.318	-0.435
3.321	-0.435
3.324	-0.430
3.327	-0.435
3.330	-0.435
3.333	-0.415
3.336	-0.410
3.339	-0.400
3.342	-0.395
3.345	-0.410
3.348	-0.400
3.351	-0.380
3.354	-0.355
3.357	-0.355
3.360	-0.375
3.363	-0.355
3.366	-0.345
3.369	-0.320
3.372	-0.305
3.375	-0.290
3.378	-0.290
3.381	-0.280
3.384	-0.275
3.387	-0.255
3.390	-0.235
3.393	-0.235
3.396	-0.235
3.399	-0.245
3.402	-0.240
3.405	-0.210
3.408	-0.195
3.411	-0.180
3.414	-0.190
3.417	-0.195
3.420	-0.190
3.423	-0.185
3.426	-0.175
3.429	-0.170
3.432	-0.180
3.435	-0.185
3.438	-0.175
3.441	-0.190
3.444	-0.190
3.447	-0.195
3.450	-0.210
3.453	-0.235
3.456	-0.260
3.459	-0.255
3.462	-0.255
3.465	-0.270
3.468	-0.295
3.471	-0.320
3.474	-0.335
3.477	-0.345
3.480	-0.325
3.483	-0.330
3.486	-0.355
3.489	-0.370
3.492	-0.370
3.495	-0.375
3.498	-0.365
3.501	-0.375
3.504	-0.380
3.507	-0.390
3.510	-0.410
3.513	-0.405
3.516	-0.405
3.519	-0.395
3.522	-0.410
3.525	-0.420
3.528	-0.420
3.531	-0.410
3.534	-0.390
3.537	-0.395
3.540	-0.405
3.543	-0.415
3.546	-0.420
3.549	-0.415
3.552	-0.410
3.555	-0.415
3.558	-0.420
3.561	-0.425
3.564	-0.425
3.567	-0.425
3.570	-0.400
3.573	-0.405
3.576	-0.415
3.579	-0.425
3.582	-0.420
3.585	-0.420
3.588	-0.420
3.591	-0.430
3.594	-0.430
3.597	-0.430
3.600	-0.430
3.603	-0.405
3.606	-0.405
3.609	-0.405
3.612	-0.415
3.615	-0.430
3.618	-0.420
3.621	-0.415
3.624	-0.410
3.627	-0.400
3.630	-0.415
3.633	-0.415
3.636	-0.415
3.639	-0.410
3.642	-0.390
3.645	-0.390
3.648	-0.400
3.651	-0.410
3.654	-0.415
3.657	-0.395
3.660	-0.385
3.663	-0.390
3.666	-0.405
3.669	-0.395
3.672	-0.400
3.675	-0.385
3.678	-0.380
3.681	-0.390
3.684	-0.400
3.687	-0.415
3.690	-0.410
3.693	-0.400
3.696	-0.400
3.699	-0.410
3.702	-0.420
3.705	-0.405
3.708	-0.410
3.711	-0.400
3.714	-0.400
3.717	-0.395
3.720	-0.400
3.723	-0.415
3.726	-0.420
3.729	-0.415
3.732	-0.410
3.735	-0.420
3.738	-0.420
3.741	-0.420
3.744	-0.430
3.747	-0.415
3.750	-0.395
3.753	-0.400
3.756	-0.405
3.759	-0.420
3.762	-0.435
3.765	-0.425
3.768	-0.420
3.771	-0.415
3.774	-0.405
3.777	-0.410
3.780	-0.430
3.783	-0.430
3.786	-0.395
3.789	-0.410
3.792	-0.420
3.795	-0.425
3.798	-0.415
3.801	-0.405
3.804	-0.410
3.807	-0.405
3.810	-0.415
3.813	-0.415
3.816	-0.415
3.819	-0.405
3.822	-0.385
3.825	-0.410
3.828	-0.420
3.831	-0.430
3.834	-0.420
3.837	-0.410
3.840	-0.400
3.843	-0.405
3.846	-0.420
3.849	-0.420
3.852	-0.430
3.855	-0.415
3.858	-0.400
3.861	-0.410
3.864	-0.405
3.867	-0.405
3.870	-0.415
3.873	-0.400
3.876	-0.410
3.879	-0.410
3.882	-0.420
3.885	-0.410
3.888	-0.405
3.891	-0.390
3.894	-0.375
3.897	-0.375
3.900	-0.375
3.903	-0.375
3.906	-0.375
3.909	-0.365
3.912	-0.345
3.915	-0.345
3.918	-0.350
3.921	-0.375
3.924	-0.370
3.927	-0.335
3.930	-0.290
3.933	-0.270
3.936	-0.250
3.939	-0.235
3.942	-0.225
3.945	-0.225
3.948	-0.225
3.951	-0.245
3.954	-0.245
3.957	-0.260
3.960	-0.270
3.963	-0.275
3.966	-0.270
3.969	-0.275
3.972	-0.290
3.975	-0.310
3.978	-0.315
3.981	-0.320
3.984	-0.320
3.987	-0.330
3.990	-0.355
3.993	-0.380
3.996	-0.390
3.999	-0.395
4.002	-0.385
4.005	-0.400
4.008	-0.400
4.011	-0.420
4.014	-0.435
4.017	-0.425
4.020	-0.410
4.023	-0.420
4.026	-0.420
4.029	-0.430
4.032	-0.435
4.035	-0.430
4.038	-0.415
4.041	-0.425
4.044	-0.435
4.047	-0.440
4.050	-0.425
4.053	-0.430
4.056	-0.420
4.059	-0.410
4.062	-0.420
4.065	-0.430
4.068	-0.455
4.071	-0.460
4.074	-0.470
4.077	-0.490
4.080	-0.475
4.083	-0.415
4.086	-0.270
4.089	-0.045
4.092	0.180
4.095	0.430
4.098	0.720
4.101	0.980
4.104	1.100
4.107	1.040
4.110	0.790
4.113	0.480
4.116	0.175
4.119	-0.075
4.122	-0.230
4.125	-0.280
4.128	-0.305
4.131	-0.355
4.134	-0.380
4.137	-0.395
4.140	-0.395
4.143	-0.395
4.146	-0.400
4.149	-0.430
4.152	-0.455
4.155	-0.470
4.158	-0.485
4.161	-0.485
4.164	-0.485
4.167	-0.505
4.170	-0.510
4.173	-0.505
4.176	-0.515
4.179	-0.500
4.182	-0.490
4.185	-0.490
4.188	-0.495
4.191	-0.510
4.194	-0.525
4.197	-0.510
4.200	-0.490
4.203	-0.490
4.206	-0.485
4.209	-0.490
4.212	-0.505
4.215	-0.500
4.218	-0.485
4.221	-0.490
4.224	-0.490
4.227	-0.495
4.230	-0.485
4.233	-0.485
4.236	-0.485
4.239	-0.485
4.242	-0.490
4.245	-0.490
4.248	-0.485
4.251	-0.470
4.254	-0.470
4.257	-0.480
4.260	-0.475
4.263	-0.490
4.266	-0.490
4.269	-0.470
4.272	-0.455
4.275	-0.450
4.278	-0.455
4.281	-0.460
4.284	-0.470
4.287	-0.460
4.290	-0.455
4.293	-0.445
4.296	-0.465
4.299	-0.470
4.302	-0.460
4.305	-0.450
4.308	-0.430
4.311	-0.435
4.314	-0.425
4.317	-0.430
4.320	-0.435
4.323	-0.430
4.326	-0.420
4.329	-0.420
4.332	-0.420
4.335	-0.425
4.338	-0.410
4.341	-0.390
4.344	-0.375
4.347	-0.380
4.350	-0.370
4.353	-0.370
4.356	-0.380
4.359	-0.370
4.362	-0.355
4.365	-0.345
4.368	-0.355
4.371	-0.345
4.374	-0.340
4.377	-0.315
4.380	-0.300
4.383	-0.295
4.386	-0.280
4.389	-0.280
4.392	-0.270
4.395	-0.250
4.398	-0.245
4.401	-0.245
4.404	-0.235
4.407	-0.230
4.410	-0.235
4.413	-0.225
4.416	-0.205
4.419	-0.195
4.422	-0.195
4.425	-0.195
4.428	-0.200
4.431	-0.180
4.434	-0.170
4.437	-0.170
4.440	-0.170
4.443	-0.185
4.446	-0.185
4.449	-0.175
4.452	-0.165
4.455	-0.165
4.458	-0.180
4.461	-0.180
4.464	-0.185
4.467	-0.195
4.470	-0.205
4.473	-0.230
4.476	-0.240
4.479	-0.245
4.482	-0.265
4.485	-0.270
4.488	-0.270
4.491	-0.285
4.494	-0.305
4.497	-0.315
4.500	-0.315
4.503	-0.315
4.506	-0.310
4.509	-0.315
4.512	-0.320
4.515	-0.335
4.518	-0.340
4.521	-0.340
4.524	-0.335
4.527	-0.340
4.530	-0.345
4.533	-0.360
4.536	-0.365
4.539	-0.355
4.542	-0.350
4.545	-0.345
4.548	-0.360
4.551	-0.375
4.554	-0.370
4.557	-0.370
4.560	-0.365
4.563	-0.360
4.566	-0.365
4.569	-0.375
4.572	-0.365
4.575	-0.350
4.578	-0.330
4.581	-0.345
4.584	-0.350
4.587	-0.350
4.590	-0.350
4.593	-0.345
4.596	-0.330
4.599	-0.335
4.602	-0.340
4.605	-0.355
4.608	-0.365
4.611	-0.340
4.614	-0.330
4.617	-0.335
4.620	-0.340
4.623	-0.345
4.626	-0.345
4.629	-0.340
4.632	-0.320
4.635	-0.330
4.638	-0.340
4.641	-0.330
4.644	-0.335
4.647	-0.335
4.650	-0.330
4.653	-0.335
4.656	-0.335
4.659	-0.335
4.662	-0.335
4.665	-0.325
4.668	-0.310
4.671	-0.315
4.674	-0.325
4.677	-0.320
